KY_DANG_HOC,TUOI,GIOI_TINH,DOI_TUONG_HOC,KHAC_NGANH_YN,MA_KHOI_NGANH_DA_TN,DIEM_TB_TICH_LUY,SO_LAN_DANG_NHAP,QUI_MO_LOP_HOC,TY_LE_DROP_OUT_KY_TRUOC,MAU
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,VANG
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,VANG
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,VANG
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,VANG
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,VANG
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,VANG
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,VANG
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,VANG
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0.416666667,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0.416666667,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0.416666667,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0.416666667,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,XANH
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,VANG
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,VANG
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,VANG
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,VANG
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,DO
7,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,34,0.294117647,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,34,0.294117647,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,34,0.294117647,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,34,0.294117647,XANH
